go_acc	go_domain
GO:1902636	cellular_component
GO:1902656	biological_process
GO:1902661	biological_process
GO:1902667	biological_process
GO:1902669	biological_process
GO:1902679	biological_process
GO:1902680	biological_process
GO:1902683	biological_process
GO:1902684	biological_process
GO:1902685	biological_process
GO:1902686	biological_process
GO:1902691	biological_process
GO:1902692	biological_process
GO:1902710	cellular_component
GO:1902711	cellular_component
GO:1902714	biological_process
GO:1902715	biological_process
GO:1902721	biological_process
GO:1902722	biological_process
GO:1902723	biological_process
GO:1902725	biological_process
GO:1902728	biological_process
GO:1902731	biological_process
GO:1902732	biological_process
GO:1902737	cellular_component
GO:1902741	biological_process
GO:1902742	biological_process
GO:1902745	biological_process
GO:1902746	biological_process
GO:1902747	biological_process
GO:1902748	biological_process
GO:1902749	biological_process
GO:1902750	biological_process
GO:1902751	biological_process
GO:1902766	biological_process
GO:1902771	biological_process
GO:1902773	cellular_component
GO:1902774	biological_process
GO:1902775	biological_process
GO:1902803	biological_process
GO:1902806	biological_process
GO:1902807	biological_process
GO:1902808	biological_process
GO:1902809	biological_process
GO:1902811	biological_process
GO:1902817	biological_process
GO:1902823	biological_process
GO:1902824	biological_process
GO:1902838	biological_process
GO:1902842	biological_process
GO:1902846	biological_process
GO:1902847	biological_process
GO:1902850	biological_process
GO:1902855	biological_process
GO:1902856	biological_process
GO:1902857	biological_process
GO:1902860	biological_process
GO:1902866	biological_process
GO:1902870	biological_process
GO:1902871	biological_process
GO:1902882	biological_process
GO:1902883	biological_process
GO:1902884	biological_process
GO:1902889	biological_process
GO:1902891	biological_process
GO:1902894	biological_process
GO:1902895	biological_process
GO:1902896	biological_process
GO:1902897	biological_process
GO:1902902	biological_process
GO:1902903	biological_process
GO:1902904	biological_process
GO:1902905	biological_process
GO:1902908	biological_process
GO:1902910	biological_process
GO:1902911	cellular_component
GO:1902912	cellular_component
GO:1902914	biological_process
GO:1902915	biological_process
GO:1902916	biological_process
GO:1902936	molecular_function
GO:1902937	cellular_component
GO:1902938	biological_process
GO:1902939	biological_process
GO:1902943	biological_process
GO:1902946	biological_process
GO:1902947	biological_process
GO:1902948	biological_process
GO:1902949	biological_process
GO:1902950	biological_process
GO:1902951	biological_process
GO:1902952	biological_process
GO:1902953	biological_process
GO:1902954	biological_process
GO:1902955	biological_process
GO:1902957	biological_process
GO:1902958	biological_process
GO:1902959	biological_process
GO:1902960	biological_process
GO:1902961	biological_process
GO:1902963	biological_process
GO:1902966	biological_process
GO:1902969	biological_process
GO:1902975	biological_process
GO:1902977	biological_process
GO:1902979	biological_process
GO:1902983	biological_process
GO:1902988	biological_process
GO:1902990	biological_process
GO:1902991	biological_process
GO:1902992	biological_process
GO:1902993	biological_process
GO:1902995	biological_process
GO:1902997	biological_process
GO:1902998	biological_process
GO:1903002	biological_process
GO:1903003	biological_process
GO:1903006	biological_process
GO:1903007	biological_process
GO:1903008	biological_process
GO:1903010	biological_process
GO:1903011	biological_process
GO:1903012	biological_process
GO:1903016	biological_process
GO:1903019	biological_process
GO:1903020	biological_process
GO:1903025	biological_process
GO:1903026	biological_process
GO:1903027	biological_process
GO:1903028	biological_process
GO:1903033	biological_process
GO:1903034	biological_process
GO:1903036	biological_process
GO:1903038	biological_process
GO:1903039	biological_process
GO:1903044	biological_process
GO:1903045	biological_process
GO:1903049	biological_process
GO:1903051	biological_process
GO:1903052	biological_process
GO:1903053	biological_process
GO:1903054	biological_process
GO:1903055	biological_process
GO:1903056	biological_process
GO:1903061	biological_process
GO:1903063	biological_process
GO:1903069	biological_process
GO:1903070	biological_process
GO:1903071	biological_process
GO:1903073	biological_process
GO:1903076	biological_process
GO:1903077	biological_process
GO:1903078	biological_process
GO:1903082	biological_process
GO:1903093	biological_process
GO:1903094	biological_process
GO:1903096	biological_process
GO:1903109	biological_process
GO:1903118	biological_process
GO:1903122	biological_process
GO:1903125	biological_process
GO:1903126	biological_process
GO:1903135	molecular_function
GO:1903136	molecular_function
GO:1903140	biological_process
GO:1903141	biological_process
GO:1903142	biological_process
GO:1903143	cellular_component
GO:1903146	biological_process
GO:1903147	biological_process
GO:1903168	biological_process
GO:1903169	biological_process
GO:1903170	biological_process
GO:1903178	biological_process
GO:1903181	biological_process
GO:1903189	biological_process
GO:1903197	biological_process
GO:1903200	biological_process
GO:1903202	biological_process
GO:1903203	biological_process
GO:1903204	biological_process
GO:1903205	biological_process
GO:1903206	biological_process
GO:1903208	biological_process
GO:1903209	biological_process
GO:1903214	biological_process
GO:1903215	biological_process
GO:1903217	biological_process
GO:1903223	biological_process
GO:1903225	biological_process
GO:1903231	molecular_function
GO:1903232	biological_process
GO:1903233	biological_process
GO:1903235	biological_process
GO:1903237	biological_process
GO:1903238	biological_process
GO:1903241	biological_process
GO:1903242	biological_process
GO:1903243	biological_process
GO:1903244	biological_process
GO:1903249	biological_process
GO:1903251	biological_process
GO:1903259	biological_process
GO:1903265	biological_process
GO:1903278	biological_process
GO:1903280	biological_process
GO:1903281	biological_process
GO:1903284	biological_process
GO:1903285	biological_process
GO:1903286	biological_process
GO:1903288	biological_process
GO:1903292	biological_process
GO:1903296	biological_process
GO:1903298	biological_process
GO:1903300	biological_process
GO:1903301	biological_process
GO:1903302	biological_process
GO:1903305	biological_process
GO:1903307	biological_process
GO:1903319	biological_process
GO:1903334	biological_process
GO:1903347	biological_process
GO:1903348	biological_process
GO:1903350	biological_process
GO:1903351	biological_process
GO:1903352	biological_process
GO:1903353	biological_process
GO:1903358	biological_process
GO:1903361	biological_process
GO:1903362	biological_process
GO:1903363	biological_process
GO:1903364	biological_process
GO:1903371	biological_process
GO:1903373	biological_process
GO:1903375	biological_process
GO:1903376	biological_process
GO:1903377	biological_process
GO:1903378	biological_process
GO:1903382	biological_process
GO:1903384	biological_process
GO:1903385	biological_process
GO:1903387	biological_process
GO:1903392	biological_process
GO:1903393	biological_process
GO:1903400	biological_process
GO:1903401	biological_process
GO:1903403	biological_process
GO:1903408	biological_process
GO:1903409	biological_process
GO:1903413	biological_process
GO:1903416	biological_process
GO:1903420	biological_process
GO:1903421	biological_process
GO:1903422	biological_process
GO:1903423	biological_process
GO:1903426	biological_process
GO:1903427	biological_process
GO:1903428	biological_process
GO:1903429	biological_process
GO:1903431	biological_process
GO:1903432	biological_process
GO:1903434	biological_process
GO:1903435	biological_process
GO:1903438	biological_process
GO:1903441	biological_process
GO:1903442	biological_process
GO:1903444	biological_process
GO:1903445	biological_process
GO:1903452	biological_process
GO:1903457	biological_process
GO:1903461	biological_process
GO:1903463	biological_process
GO:1903464	biological_process
GO:1903465	biological_process
GO:1903487	biological_process
GO:1903488	biological_process
GO:1903489	biological_process
GO:1903492	biological_process
GO:1903494	biological_process
GO:1903496	biological_process
GO:1903506	biological_process
GO:1903507	biological_process
GO:1903508	biological_process
GO:1903514	biological_process
GO:1903515	biological_process
GO:1903518	biological_process
GO:1903522	biological_process
GO:1903523	biological_process
GO:1903526	biological_process
GO:1903527	biological_process
GO:1903531	biological_process
GO:1903533	biological_process
GO:1903538	biological_process
GO:1903539	biological_process
GO:1903540	biological_process
GO:1903542	biological_process
GO:1903543	biological_process
GO:1903545	biological_process
GO:1903546	biological_process
GO:1903547	biological_process
GO:1903551	biological_process
GO:1903553	biological_process
GO:1903556	biological_process
GO:1903561	cellular_component
GO:1903564	biological_process
GO:1903565	biological_process
GO:1903566	biological_process
GO:1903568	biological_process
GO:1903569	biological_process
GO:1903572	biological_process
GO:1903573	biological_process
GO:1903575	biological_process
GO:1903576	biological_process
GO:1903577	biological_process
GO:1903578	biological_process
GO:1903579	biological_process
GO:1903580	biological_process
GO:1903586	biological_process
GO:1903588	biological_process
GO:1903589	biological_process
GO:1903595	biological_process
GO:1903597	biological_process
GO:1903598	biological_process
GO:1903599	biological_process
GO:1903608	biological_process
GO:1903609	biological_process
GO:1903611	biological_process
GO:1903614	biological_process
GO:1903615	biological_process
GO:1903620	biological_process
GO:1903621	biological_process
GO:1903625	biological_process
GO:1903626	biological_process
GO:1903629	biological_process
GO:1903632	biological_process
GO:1903634	biological_process
GO:1903638	biological_process
GO:1903640	biological_process
GO:1903644	biological_process
GO:1903645	biological_process
GO:1903646	biological_process
GO:1903659	biological_process
GO:1903660	biological_process
GO:1903661	biological_process
GO:1903670	biological_process
GO:1903671	biological_process
GO:1903672	biological_process
GO:1903673	biological_process
GO:1903676	biological_process
GO:1903679	biological_process
GO:1903690	biological_process
GO:1903691	biological_process
GO:1903697	biological_process
GO:1903699	biological_process
GO:1903701	biological_process
GO:1903704	biological_process
GO:1903706	biological_process
GO:1903707	biological_process
GO:1903709	biological_process
